,Cluster,SITE,STATION,PREFIX,PAIRED,CHANNEL,TYPE,UTM_ZONE,EASTING,NORTHING,Ellipsoidal_Ht,Ortho_Ht,NOTES,array_folder_name,point_folder_name
692,6,84,39,SBT-06-84-39,SBT-06-84-34,1,EXTMIC,11,646143.6274,6120612.374,693.5879,712.7829,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-39
693,6,84,40,SBT-06-84-40,SBT-06-84-35,1,EXTMIC,11,646181.2874,6120609.739,697.6951,716.8901,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-40
694,6,84,41,SBT-06-84-41,SBT-06-84-46,0,ARU,11,646046.296,6120574.174,691.7146,710.9096,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-41
695,6,84,42,SBT-06-84-42,SBT-06-84-47,0,ARU,11,646080.8849,6120573.013,695.668,714.863,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-42
696,6,84,43,SBT-06-84-43,SBT-06-84-48,0,ARU,11,646112.9572,6120568.87,696.2143,715.4093,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-43
697,6,84,44,SBT-06-84-44,SBT-06-84-49,0,ARU,11,646156.0787,6120574.588,694.0002,713.1952,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-44
698,6,84,45,SBT-06-84-45,SBT-06-84-50,0,ARU,11,646182.0064,6120570.516,702.5973,721.7923,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-45
699,6,84,46,SBT-06-84-46,SBT-06-84-41,1,EXTMIC,11,646049.7327,6120542.794,694.6706,713.8656,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-46
700,6,84,47,SBT-06-84-47,SBT-06-84-42,1,EXTMIC,11,646076.3005,6120541.847,696.8675,716.0625,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-47
701,6,84,48,SBT-06-84-48,SBT-06-84-43,1,EXTMIC,11,646114.7777,6120545.864,698.5484,717.7434,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-48
702,6,84,49,SBT-06-84-49,SBT-06-84-44,1,EXTMIC,11,646147.5185,6120537.778,704.2248,723.4198,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-49
703,6,84,50,SBT-06-84-50,SBT-06-84-45,1,EXTMIC,11,646183.9373,6120543.39,703.9821,723.1771,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-50
